time_s,I_xx,I_yy,I_zz,COM,density,speed_of_sound,z_engine,thrust,rocket_diameter,propellant_mass
255.04999999994487,209.33579615983342,2095.0601930059897,2095.0601930059897,2.3522838117959233,0.0,0.0,3.78,17914.807924309796,1.2,629.3575000003079
255.05999999994486,209.33280105420243,2095.0201794170034,2095.0201794170034,2.352255320557427,0.0,0.0,3.78,17914.807924309804,1.2,629.300750000308
255.06999999994486,209.32980633914906,2094.98016703964,2094.98016703964,2.352226827932279,0.0,0.0,3.78,17914.807924309796,1.2,629.244000000308
255.07999999994485,209.32681201464166,2094.9401558735744,2094.9401558735744,2.352198333920213,0.0,0.0,3.78,17914.8079243098,1.2,629.187250000308
255.08999999994484,209.3238180806485,2094.9001459184824,2094.9001459184824,2.3521698385209606,0.0,0.0,3.78,17914.8079243098,1.2,629.1305000003081
255.09999999994483,209.32082453713792,2094.8601371740388,2094.8601371740388,2.3521413417342543,0.0,0.0,3.78,17914.807924309804,1.2,629.0737500003081
255.10999999994482,209.31783138407826,2094.8201296399193,2094.8201296399193,2.3521128435598277,0.0,0.0,3.78,17914.8079243098,1.2,629.0170000003081
255.1199999999448,209.31483862143787,2094.780123315799,2094.780123315799,2.352084343997412,0.0,0.0,3.78,17914.8079243098,1.2,628.9602500003082
255.1299999999448,209.31184624918507,2094.740118201352,2094.740118201352,2.352055843046741,0.0,0.0,3.78,17914.807924309796,1.2,628.9035000003082
255.1399999999448,209.30885426728818,2094.7001142962554,2094.7001142962554,2.3520273407075463,0.0,0.0,3.78,17914.807924309796,1.2,628.8467500003082
255.14999999994478,209.3058626757156,2094.660111600183,2094.660111600183,2.351998836979561,0.0,0.0,3.78,17914.807924309796,1.2,628.7900000003083
255.15999999994477,209.30287147443565,2094.620110112811,2094.620110112811,2.3519703318625167,0.0,0.0,3.78,17914.8079243098,1.2,628.7332500003083
255.16999999994476,209.29988066341673,2094.580109833815,2094.580109833815,2.3519418253561475,0.0,0.0,3.78,17914.807924309796,1.2,628.6765000003084
255.17999999994476,209.29689024262717,2094.5401107628695,2094.5401107628695,2.3519133174601836,0.0,0.0,3.78,17914.807924309804,1.2,628.6197500003084
255.18999999994475,209.2939002120353,2094.50011289965,2094.50011289965,2.351884808174358,0.0,0.0,3.78,17914.807924309796,1.2,628.5630000003084
255.19999999994474,209.2909105716096,2094.460116243833,2094.460116243833,2.3518562974984043,0.0,0.0,3.78,17914.8079243098,1.2,628.5062500003085
255.20999999994473,209.28792132131838,2094.420120795093,2094.420120795093,2.3518277854320533,0.0,0.0,3.78,17914.8079243098,1.2,628.4495000003085
255.21999999994472,209.28493246113,2094.3801265531065,2094.3801265531065,2.3517992719750382,0.0,0.0,3.78,17914.8079243098,1.2,628.3927500003085
255.2299999999447,209.28194399101292,2094.3401335175477,2094.3401335175477,2.3517707571270905,0.0,0.0,3.78,17914.807924309796,1.2,628.3360000003086
255.2399999999447,209.2789559109355,2094.300141688093,2094.300141688093,2.3517422408879427,0.0,0.0,3.78,17914.8079243098,1.2,628.2792500003086
255.2499999999447,209.2759682208661,2094.2601510644176,2094.2601510644176,2.3517137232573266,0.0,0.0,3.78,17914.807924309804,1.2,628.2225000003086
255.25999999994468,209.2729809207732,2094.2201616461975,2094.2201616461975,2.351685204234975,0.0,0.0,3.78,17914.8079243098,1.2,628.1657500003087
255.26999999994467,209.2699940106251,2094.1801734331084,2094.1801734331084,2.35165668382062,0.0,0.0,3.78,17914.807924309804,1.2,628.1090000003087
255.27999999994466,209.26700749039034,2094.1401864248255,2094.1401864248255,2.3516281620139923,0.0,0.0,3.78,17914.8079243098,1.2,628.0522500003087
255.28999999994465,209.26402136003725,2094.1002006210256,2094.1002006210256,2.3515996388148253,0.0,0.0,3.78,17914.8079243098,1.2,627.9955000003088
255.29999999994465,209.26103561953428,2094.060216021383,2094.060216021383,2.351571114222851,0.0,0.0,3.78,17914.8079243098,1.2,627.9387500003088
255.30999999994464,209.25805026884984,2094.020232625574,2094.020232625574,2.3515425882378005,0.0,0.0,3.78,17914.807924309796,1.2,627.8820000003088
255.31999999994463,209.25506530795235,2093.9802504332747,2093.9802504332747,2.3515140608594063,0.0,0.0,3.78,17914.807924309796,1.2,627.8252500003089
255.32999999994462,209.2520807368103,2093.9402694441605,2093.9402694441605,2.3514855320874006,0.0,0.0,3.78,17914.8079243098,1.2,627.7685000003089
255.3399999999446,209.2490965553921,2093.9002896579077,2093.9002896579077,2.351457001921515,0.0,0.0,3.78,17914.807924309804,1.2,627.7117500003089
255.3499999999446,209.2461127636662,2093.860311074192,2093.860311074192,2.3514284703614807,0.0,0.0,3.78,17914.807924309796,1.2,627.655000000309
255.3599999999446,209.243129361601,2093.8203336926886,2093.8203336926886,2.35139993740703,0.0,0.0,3.78,17914.807924309796,1.2,627.598250000309
255.36999999994458,209.24014634916506,2093.7803575130747,2093.7803575130747,2.3513714030578945,0.0,0.0,3.78,17914.8079243098,1.2,627.541500000309
255.37999999994457,209.2371637263267,2093.7403825350248,2093.7403825350248,2.3513428673138064,0.0,0.0,3.78,17914.8079243098,1.2,627.4847500003091
255.38999999994456,209.2341814930545,2093.7004087582163,2093.7004087582163,2.3513143301744974,0.0,0.0,3.78,17914.8079243098,1.2,627.4280000003091
255.39999999994455,209.23119964931692,2093.6604361823247,2093.6604361823247,2.3512857916396985,0.0,0.0,3.78,17914.807924309796,1.2,627.3712500003091
255.40999999994455,209.22821819508238,2093.620464807025,2093.620464807025,2.351257251709142,0.0,0.0,3.78,17914.807924309796,1.2,627.3145000003092
255.41999999994454,209.22523713031939,2093.5804946319954,2093.5804946319954,2.35122871038256,0.0,0.0,3.78,17914.807924309804,1.2,627.2577500003092
255.42999999994453,209.2222564549964,2093.54052565691,2093.54052565691,2.351200167659682,0.0,0.0,3.78,17914.807924309796,1.2,627.2010000003093
255.43999999994452,209.21927616908195,2093.500557881446,2093.500557881446,2.351171623540242,0.0,0.0,3.78,17914.807924309796,1.2,627.1442500003093
255.4499999999445,209.2162962725445,2093.460591305279,2093.460591305279,2.35114307802397,0.0,0.0,3.78,17914.8079243098,1.2,627.0875000003093
255.4599999999445,209.21331676535254,2093.4206259280854,2093.4206259280854,2.3511145311105985,0.0,0.0,3.78,17914.8079243098,1.2,627.0307500003094
255.4699999999445,209.2103376474746,2093.3806617495416,2093.3806617495416,2.3510859827998583,0.0,0.0,3.78,17914.807924309796,1.2,626.9740000003094
255.47999999994448,209.20735891887918,2093.340698769324,2093.340698769324,2.351057433091481,0.0,0.0,3.78,17914.8079243098,1.2,626.9172500003094
255.48999999994447,209.20438057953476,2093.3007369871075,2093.3007369871075,2.3510288819851977,0.0,0.0,3.78,17914.807924309796,1.2,626.8605000003095
255.49999999994446,209.2014026294099,2093.26077640257,2093.26077640257,2.3510003294807404,0.0,0.0,3.78,17914.807924309796,1.2,626.8037500003095
255.50999999994445,209.19842506847309,2093.220817015387,2093.220817015387,2.3509717755778397,0.0,0.0,3.78,17914.8079243098,1.2,626.7470000003095
255.51999999994445,209.19544789669288,2093.180858825235,2093.180858825235,2.3509432202762275,0.0,0.0,3.78,17914.807924309796,1.2,626.6902500003096
255.52999999994444,209.19247111403777,2093.1409018317904,2093.1409018317904,2.350914663575635,0.0,0.0,3.78,17914.8079243098,1.2,626.6335000003096
255.53999999994443,209.18949472047632,2093.1009460347295,2093.1009460347295,2.350886105475793,0.0,0.0,3.78,17914.8079243098,1.2,626.5767500003096
255.54999999994442,209.18651871597706,2093.0609914337297,2093.0609914337297,2.350857545976434,0.0,0.0,3.78,17914.8079243098,1.2,626.5200000003097
255.5599999999444,209.18354310050853,2093.0210380284657,2093.0210380284657,2.350828985077287,0.0,0.0,3.78,17914.8079243098,1.2,626.4632500003097
255.5699999999444,209.1805678740393,2092.9810858186147,2092.9810858186147,2.350800422778085,0.0,0.0,3.78,17914.8079243098,1.2,626.4065000003097
255.5799999999444,209.17759303653793,2092.941134803854,2092.941134803854,2.350771859078559,0.0,0.0,3.78,17914.8079243098,1.2,626.3497500003098
255.58999999994438,209.1746185879729,2092.901184983858,2092.901184983858,2.3507432939784385,0.0,0.0,3.78,17914.807924309804,1.2,626.2930000003098
255.59999999994437,209.17164452831287,2092.861236358306,2092.861236358306,2.3507147274774565,0.0,0.0,3.78,17914.8079243098,1.2,626.2362500003098
255.60999999994436,209.16867085752637,2092.821288926873,2092.821288926873,2.3506861595753428,0.0,0.0,3.78,17914.8079243098,1.2,626.1795000003099
